i,H,M,γu,γd,energy,error_r,error_a
4,10.0,1,0.95,0.95,1.5879985824658966,0.00012014365224022317,0.00019081087416505937
4,10.0,3,0.95,0.95,1.5881893927513642,3.7067212363524285e-10,5.886975351643287e-10
4,10.0,5,0.95,0.95,1.5881893933509348,6.846211326913703e-12,1.0873080213968933e-11
4,10.0,7,0.95,0.95,1.5881893933509565,6.859912697401318e-12,1.0894840585251586e-11
4,10.0,9,0.95,0.95,1.588189393350544,6.600145897748369e-12,1.0482281709300878e-11
4,10.0,11,0.95,0.95,1.588189393350795,6.758131088064748e-12,1.0733192112866163e-11
4,10.0,13,0.95,0.95,1.5881893933506634,6.6753636255273176e-12,1.0601741706750545e-11
4,10.0,15,0.95,0.95,1.588189393351343,7.1031819285079566e-12,1.128119819782114e-11
4,10.0,17,0.95,0.95,1.588189393352105,7.583009515380359e-12,1.2043255281923848e-11
4,10.0,19,0.95,0.95,1.5881893933521098,7.586085333244925e-12,1.2048140263232199e-11
4,10.0,21,0.95,0.95,1.588189393353578,8.51050841145015e-12,1.3516299190996506e-11
4,10.0,23,0.95,0.95,1.5881893933541247,8.854720392475749e-12,1.4062973008321933e-11
4,10.0,25,0.95,0.95,1.588189393353995,8.773071409161797e-12,1.3933298959045715e-11
4,10.0,27,0.95,0.95,1.5881893933533613,8.374053946185736e-12,1.3299583656589675e-11
4,10.0,29,0.95,0.95,1.5881893933545848,9.144406511356756e-12,1.4523049429726598e-11
4,10.0,1,1.0,1.0,1.664129375192112,0.00012708399196663045,0.0002115110838212253
4,10.0,3,1.0,1.0,1.6643408855450539,4.3914042072917057e-10,7.30879357035974e-10
4,10.0,5,1.0,1.0,1.664340886281542,3.370010775230329e-12,5.608846720406291e-12
4,10.0,7,1.0,1.0,1.6643408862816274,3.4212413428347806e-12,5.694111848697503e-12
4,10.0,9,1.0,1.0,1.6643408862816158,3.4143038701383444e-12,5.682565529241401e-12
4,10.0,11,1.0,1.0,1.6643408862815288,3.3620059990421336e-12,5.595524044110789e-12
4,10.0,13,1.0,1.0,1.6643408862812814,3.213383987814636e-12,5.348166354224304e-12
4,10.0,15,1.0,1.0,1.6643408862817832,3.5148972242366685e-12,5.849987161354875e-12
4,10.0,17,1.0,1.0,1.6643408862821536,3.737430002268505e-12,6.220357562369827e-12
4,10.0,19,1.0,1.0,1.6643408862817823,3.514363572490789e-12,5.849098982935175e-12
4,10.0,21,1.0,1.0,1.6643408862813924,3.280090456049599e-12,5.45918865668682e-12
4,10.0,23,1.0,1.0,1.6643408862813582,3.2595448638332306e-12,5.424993787528365e-12
4,10.0,25,1.0,1.0,1.6643408862819182,3.5960122896103836e-12,5.984990281149294e-12
4,10.0,27,1.0,1.0,1.6643408862806783,2.851034452362317e-12,4.745093207247919e-12
4,10.0,29,1.0,1.0,1.6643408862801565,2.537514051657991e-12,4.2232883856740955e-12
4,5.0,1,0.6,0.6,2.3767825692922284,0.0018863945764661938,0.004492023476876383
4,5.0,3,0.6,0.6,2.3812715801228315,1.265140224686888e-6,3.012646273337083e-6
4,5.0,5,0.6,0.6,2.381274590744443,8.502428815724833e-10,2.0246617715713455e-9
4,5.0,7,0.6,0.6,2.381274592767768,5.613416133140171e-13,1.3367085216486885e-12
4,5.0,9,0.6,0.6,2.3812745927690946,4.289321297748304e-15,1.021405182655144e-14
4,5.0,11,0.6,0.6,2.381274592769116,4.662305758422069e-15,1.1102230246251565e-14
4,5.0,13,0.6,0.6,2.3812745927691226,7.45968921347531e-15,1.7763568394002505e-14
4,5.0,15,0.6,0.6,2.381274592769106,5.594766910106483e-16,1.3322676295501878e-15
4,5.0,17,0.6,0.6,2.3812745927691132,3.5433523764007727e-15,8.43769498715119e-15
4,5.0,19,0.6,0.6,2.381274592769086,7.832673674149077e-15,1.865174681370263e-14
4,5.0,21,0.6,0.6,2.381274592769094,4.475813528085187e-15,1.0658141036401503e-14
4,5.0,23,0.6,0.6,2.381274592769089,6.71372029212778e-15,1.5987211554602254e-14
4,5.0,25,0.6,0.6,2.3812745927691163,4.848797988758952e-15,1.1546319456101628e-14
4,5.0,27,0.6,0.6,2.381274592769102,1.1189533820212967e-15,2.6645352591003757e-15
4,5.0,29,0.6,0.6,2.3812745927690973,3.170367915727007e-15,7.549516567451064e-15
4,5.0,1,0.95,0.95,3.665761350300925,0.0032265227397376235,0.011865948106591695
4,5.0,3,0.95,0.95,3.6776073587322324,5.421885815584426e-6,1.9939675284241787e-5
4,5.0,5,0.95,0.95,3.6776272648115427,9.135230755251466e-9,3.3595974002764706e-8
4,5.0,7,0.95,0.95,3.677627298348321,1.6096182294224513e-11,5.91957594053838e-11
4,5.0,9,0.95,0.95,3.677627298404677,7.721028199379696e-13,2.8395064077813004e-12
4,5.0,11,0.95,0.95,3.677627298404873,7.188501856569804e-13,2.6436630662374228e-12
4,5.0,13,0.95,0.95,3.6776272984048215,7.328576812955173e-13,2.69517741458003e-12
4,5.0,15,0.95,0.95,3.677627298405152,6.43016502372488e-13,2.3647750424515834e-12
4,5.0,17,0.95,0.95,3.6776272984055023,5.477413811758883e-13,2.014388655879884e-12
4,5.0,19,0.95,0.95,3.6776272984058003,4.667152641633176e-13,1.716404796070492e-12
4,5.0,21,0.95,0.95,3.677627298406225,3.5127417941813474e-13,1.2918555114538322e-12
4,5.0,23,0.95,0.95,3.6776272984063483,3.1770449159474473e-13,1.1683987111155147e-12
4,5.0,25,0.95,0.95,3.677627298406484,2.807536841344666e-13,1.0325074129013956e-12
4,5.0,27,0.95,0.95,3.677627298406289,3.3376480986996373e-13,1.227462576025573e-12
4,5.0,29,0.95,0.95,3.67762729840652,2.7097258804204e-13,9.965361869035405e-13
4,5.0,1,1.0,1.0,3.8499011761593094,0.0034283426446196927,0.013244185987412394
4,5.0,3,1.0,1.0,3.8631207039294138,6.382937993902787e-6,2.465821730801565e-5
4,5.0,5,1.0,1.0,3.8631453161353027,1.191035148975809e-8,4.601141911919626e-8
4,5.0,7,1.0,1.0,3.863145362080307,1.7191916786636305e-11,6.641487360070641e-11
4,5.0,9,1.0,1.0,3.8631453621660827,5.0117081980768225e-12,1.936095728183318e-11
4,5.0,11,1.0,1.0,3.863145362166146,5.028031857138843e-12,1.942401794963189e-11
4,5.0,13,1.0,1.0,3.863145362166127,5.023203732627541e-12,1.9405366202818186e-11
4,5.0,15,1.0,1.0,3.863145362166344,5.079301941235048e-12,1.9622081737225017e-11
4,5.0,17,1.0,1.0,3.863145362166343,5.0790720305440335e-12,1.9621193558805317e-11
4,5.0,19,1.0,1.0,3.86314536216603,4.998028511961467e-12,1.9308110665861022e-11
4,5.0,21,1.0,1.0,3.863145362165702,4.9131914669771636e-12,1.8980372828991676e-11
4,5.0,23,1.0,1.0,3.8631453621660747,5.009639001857693e-12,1.935296367605588e-11
4,5.0,25,1.0,1.0,3.8631453621664975,5.119076490780535e-12,1.9775736603833138e-11
4,5.0,27,1.0,1.0,3.863145362166189,5.03918252565304e-12,1.9467094602987345e-11
4,5.0,29,1.0,1.0,3.8631453621664433,5.105051938628658e-12,1.972155772023143e-11
4,1.0,1,0.6,0.6,12.341422515729327,0.07464697048498915,0.9955657709979793
4,1.0,3,0.6,0.6,13.25322961771421,0.006280178643963555,0.08375866901309692
4,1.0,5,0.6,0.6,13.328902948803163,0.0006062341624900122,0.008085337924143232
4,1.0,7,0.6,0.6,13.336179534245302,6.0639813473458794e-5,0.0008087524820048486
4,1.0,9,0.6,0.6,13.336906395816747,6.140135148864129e-6,8.189091055932352e-5
4,1.0,11,0.6,0.6,13.336979950401744,6.250530766824739e-7,8.33632556229702e-6
4,1.0,13,0.6,0.6,13.336987435770503,6.380427015410766e-8,8.509568036885184e-7
4,1.0,15,0.6,0.6,13.336988199729806,6.5230244556404075e-9,8.699750075891188e-8
4,1.0,17,0.6,0.6,13.336988277825451,6.674561798774748e-10,8.901855252929636e-9
4,1.0,19,0.6,0.6,13.336988285816293,6.830728701900692e-11,9.110134868706155e-10
4,1.0,21,0.6,0.6,13.336988286634352,6.969712730533217e-12,9.295497704897571e-11
4,1.0,23,0.6,0.6,13.33698828671817,6.849974693407543e-13,9.135803225035488e-12
4,1.0,25,0.6,0.6,13.336988286726726,4.355321261412146e-14,5.808686864838819e-13
4,1.0,27,0.6,0.6,13.336988286727088,1.6382401075036514e-14,2.184918912462308e-13
4,1.0,29,0.6,0.6,13.336988286727127,1.34522155168999e-14,1.794120407794253e-13
4,1.0,1,0.95,0.95,19.656565672437697,0.14488920701655655,3.330590885201829
4,1.0,3,0.95,0.95,22.264725858615193,0.03142757988413495,0.7224306990243328
4,1.0,5,0.95,0.95,22.81095937730167,0.007665027203170888,0.17619718033785503
4,1.0,7,0.95,0.95,22.942851213664834,0.001927395581249804,0.04430534397469188
4,1.0,9,0.95,0.95,22.97589621783228,0.0004898535309929417,0.011260339807247277
4,1.0,11,0.95,0.95,22.984281074339684,0.0001250908650938254,0.0028754832998423296
4,1.0,13,0.95,0.95,22.986420445999222,3.202273575934392e-5,0.0007361116403039603
4,1.0,15,0.95,0.95,22.986967854006398,8.209089830450159e-6,0.0001887036331282843
4,1.0,17,0.95,0.95,22.987108143972772,2.106118111319796e-6,4.841366675378822e-5
4,1.0,19,0.95,0.95,22.987144130743403,5.406017091555041e-7,1.2426896123685083e-5
4,1.0,21,0.95,0.95,22.987153366983428,1.388016865173881e-7,3.1906560984396037e-6
4,1.0,23,0.95,0.95,22.98715573828838,3.5643866820831335e-8,8.193511469301029e-7
4,1.0,25,0.95,0.95,22.987156347211105,9.154173585010127e-9,2.1042842135443607e-7
4,1.0,27,0.95,0.95,22.98715650359244,2.3511861893022845e-9,5.40470850296515e-8
4,1.0,29,0.95,0.95,22.987156543756775,6.039351110700972e-10,1.3882750948823741e-8
4,1.0,1,1.0,1.0,20.701586123395995,0.15775208338106927,3.8773836964394697
4,1.0,3,1.0,1.0,23.642532975900043,0.038099108742129136,0.9364368439354216
4,1.0,5,1.0,1.0,24.325554768830767,0.010310238910020931,0.25341505100469774
4,1.0,7,1.0,1.0,24.508328407454137,0.0028740591204241273,0.07064141238132748
4,1.0,9,1.0,1.0,24.559071968949155,0.0008095477976563317,0.019897850886309243
4,1.0,11,1.0,1.0,24.573339018374117,0.0002290902142205724,0.00563080146134709
4,1.0,13,1.0,1.0,24.577372524570944,6.498625761083156e-5,0.0015972952645206817
4,1.0,15,1.0,1.0,24.578516095887778,1.845984396465218e-5,0.0004537239476860577
4,1.0,17,1.0,1.0,24.57884083390757,5.247816683920898e-6,0.00012898592789412078
4,1.0,19,1.0,1.0,24.578933134215745,1.4925613232706744e-6,3.668561971892359e-5
4,1.0,21,1.0,1.0,24.578959382979072,4.246254610735093e-7,1.0436856392459504e-5
4,1.0,23,1.0,1.0,24.578966850116355,1.2082357928812644e-7,2.9697191088473573e-6
4,1.0,25,1.0,1.0,24.57896897474098,3.438282765617086e-8,8.450944832816276e-7
4,1.0,27,1.0,1.0,24.578969579328533,9.785069653709812e-9,2.4050693170352133e-7
4,1.0,29,1.0,1.0,24.57896975138248,2.7850224898594993e-9,6.845298372581965e-8
4,0.5,1,0.6,0.6,24.5438842664986,0.10884512130739088,2.997775273654863
4,0.5,3,0.6,0.6,27.114914323041432,0.01549453534162938,0.42674521711203184
4,0.5,5,0.6,0.6,27.469723427674317,0.002611901885370051,0.07193611247914689
4,0.5,7,0.6,0.6,27.528737902455347,0.0004691669969733762,0.012921637698116939
4,0.5,9,0.6,0.6,27.53926905007644,8.679542616295494e-5,0.0023904900770226334
4,0.5,11,0.6,0.6,27.54121065466532,1.6298418310242496e-5,0.0004488854881437021
4,0.5,13,0.6,0.6,27.5415745650754,3.0853288974810567e-6,8.497507806382032e-5
4,0.5,15,0.6,0.6,27.541643378927468,5.867920185785318e-7,1.616122599656933e-5
4,0.5,17,0.6,0.6,27.54165645763138,1.1192216214140366e-7,3.082522084696393e-6
4,0.5,19,0.6,0.6,27.5416589510985,2.138778028864304e-8,5.890549630294117e-7
4,0.5,21,0.6,0.6,27.54165942744047,4.092454652293293e-9,1.1271299271697899e-7
4,0.5,23,0.6,0.6,27.541659518564224,7.83875807700825e-10,2.1589240617458927e-8
4,0.5,25,0.6,0.6,27.54165953601232,1.503592234140948e-10,4.14114253999287e-9
4,0.5,27,0.6,0.6,27.541659539356118,2.8950549908285954e-11,7.973461890742328e-10
4,0.5,29,0.6,0.6,27.541659539998264,5.63511057974305e-12,1.5520029705839988e-10
4,0.5,1,0.95,0.95,39.31032072012717,0.23547357350679418,12.107549686837125
4,0.5,3,0.95,0.95,46.79096203291719,0.08998638678393053,4.626908374047105
4,0.5,5,0.95,0.95,49.404086962544255,0.03916504959231616,2.013783444420042
4,0.5,7,0.95,0.95,50.49773835271297,0.01789518015757219,0.9201320542513258
4,0.5,9,0.95,0.95,50.987842083893895,0.008363402055876613,0.4300283230704025
4,0.5,11,0.95,0.95,51.21456217803775,0.00395403830064125,0.2033082289265451
4,0.5,13,0.95,0.95,51.3211394408369,0.0018812713432467267,0.09673096612739585
4,0.5,15,0.95,0.95,51.37167538133667,0.0008984235492835279,0.04619502562762534
4,0.5,17,0.95,0.95,51.39575775243311,0.00043005776700136663,0.022112654531184717
4,0.5,19,0.95,0.95,51.407269050024574,0.00020618039712293326,0.010601356939723416
4,0.5,21,0.95,0.95,51.41278235549587,9.895492419572207e-5,0.005088051468426613
4,0.5,23,0.95,0.95,51.415426529021076,4.7529738666318614e-5,0.0024438779432216506
4,0.5,25,0.95,0.95,51.41669589678709,2.2842450842708177e-5,0.0011745101772078215
4,0.5,27,0.95,0.95,51.417305702947544,1.0982641098971681e-5,0.0005647040167531259
4,0.5,29,0.95,0.95,51.41759880902542,5.28217012348259e-6,0.0002715979388767664
4,0.5,1,1.0,1.0,41.419811642074166,0.2634598840895174,14.815837642109884
4,0.5,3,1.0,1.0,49.87247503512049,0.11315196552470796,6.363174249063562
4,0.5,5,1.0,1.0,53.147922261444826,0.05490693291608582,3.087727022739223
4,0.5,7,1.0,1.0,54.66753877110898,0.027884634267325716,1.5681105130750694
4,0.5,9,1.0,1.0,55.42225668866238,0.014464002921193828,0.8133925955216696
4,0.5,11,1.0,1.0,55.80914321664247,0.007584265016417858,0.42650606754158105
4,0.5,13,1.0,1.0,56.01067066061587,0.0040006406333331105,0.22497862356817677
4,0.5,15,1.0,1.0,56.1165559855237,0.0021177544880563864,0.11909329866034568
4,0.5,17,1.0,1.0,56.17246671977449,0.001123532229356303,0.0631825644095585
4,0.5,19,1.0,1.0,56.202079414491585,0.0005969499795907062,0.03356986969246378
4,0.5,21,1.0,1.0,56.21779468210868,0.00031749614884216614,0.017854602075367154
4,0.5,23,1.0,1.0,56.226145995294246,0.00016899047153841567,0.00950328888980323
4,0.5,25,1.0,1.0,56.23058828360088,8.999630390311834e-5,0.005061000583168607
4,0.5,27,1.0,1.0,56.232952924007684,4.794752458070697e-5,0.002696360176365431
4,0.5,29,1.0,1.0,56.234212289643594,2.5553088810152013e-5,0.0014369945404553164
4,0.1,1,0.6,0.6,127.94595744858299,0.1268307337720488,18.58457494326734
4,0.1,3,0.6,0.6,142.93540079207767,0.024535034037538303,3.5951315997726567
4,0.1,5,0.6,0.6,145.65628057416822,0.005966345739768374,0.8742518176821079
4,0.1,7,0.6,0.6,146.2978451207668,0.0015879780635839422,0.2326872710835346
4,0.1,9,0.6,0.6,146.46558583484938,0.0004432288338874776,0.06494655700095109
4,0.1,11,0.6,0.6,146.51186850987452,0.00012737196590469516,0.01866388197581159
4,0.1,13,0.6,0.6,146.5250619941905,3.733281774471149e-5,0.005470397659820492
4,0.1,15,0.6,0.6,146.52890592598666,1.1099842722991645e-5,0.0016264658636657714
4,0.1,17,0.6,0.6,146.53004352772572,3.3362611643159482e-6,0.0004888641246054704
4,0.1,19,0.6,0.6,146.53038419542557,1.0113689095455315e-6,0.00014819642476027184
4,0.1,21,0.6,0.6,146.53048715729895,3.087039311255277e-7,4.5234551379280674e-5
4,0.1,23,0.6,0.6,146.53051850685898,9.475834913219261e-8,1.3884991346913012e-5
4,0.1,25,0.6,0.6,146.53052810985326,2.922255856568195e-8,4.281997064481402e-6
4,0.1,27,0.6,0.6,146.5305310661666,9.047150234979737e-9,1.3256837405606348e-6
4,0.1,29,0.6,0.6,146.53053198008342,2.810109936107292e-9,4.1176690501742996e-7
4,0.1,1,0.95,0.95,203.08574822084384,0.3426376883071291,105.85461025186461
4,0.1,3,0.95,0.95,247.06555588765525,0.20028073667985716,61.8748025850532
4,0.1,5,0.95,0.95,267.4036529924949,0.13444894569798607,41.53670548021353
4,0.1,7,0.95,0.95,279.50164651753823,0.09528930470821219,29.43871195517022
4,0.1,9,0.95,0.95,287.45676115384794,0.06953962708228799,21.483597318860518
4,0.1,11,0.95,0.95,292.96988902902024,0.05169434489763834,15.970469443688216
4,0.1,13,0.95,0.95,296.914736674182,0.03892538306738837,12.025621798526458
4,0.1,15,0.95,0.95,299.7986351877692,0.029590576414595633,9.141723284939246
4,0.1,17,0.95,0.95,301.9397056762168,0.022660208045010306,7.000652796491636
4,0.1,19,0.95,0.95,303.5479186444752,0.01745463057948,5.39243982823325
4,0.1,21,0.95,0.95,304.766951638883,0.013508778375403345,4.1734068338254815
4,0.1,23,0.95,0.95,305.69776657701385,0.010495850758136057,3.242591895694602
4,0.1,25,0.95,0.95,306.4127662271921,0.00818148932697521,2.5275922455163595
4,0.1,27,0.95,0.95,306.9647122743838,0.006394911328812847,1.9756461983246254
4,0.1,29,0.95,0.95,307.3925550229344,0.005010039664049858,1.547803449774051
4,0.1,1,1.0,1.0,213.820004045452,0.43086147507750644,161.87061376076738
4,0.1,3,1.0,1.0,263.56448518818263,0.29845337440891656,112.12613261803676
4,0.1,5,1.0,1.0,289.10224800776393,0.23047786049082972,86.58836979845546
4,0.1,7,1.0,1.0,305.9467373940695,0.1856417943557049,69.7438804121499
4,0.1,9,1.0,1.0,318.2241140050728,0.15296230748777367,57.46650380114659
4,0.1,11,1.0,1.0,327.65399006420876,0.12786219688559763,48.03662774201064
4,0.1,13,1.0,1.0,335.1314528268434,0.10795895094802813,40.55916497937602
4,0.1,15,1.0,1.0,341.1890695677308,0.09183500093761833,34.50154823848857
4,0.1,17,1.0,1.0,346.1726251494782,0.07856994893592606,29.51799265674117
4,0.1,19,1.0,1.0,350.3205506007823,0.06752914766299249,25.370067205437067
4,0.1,21,1.0,1.0,353.80453835358395,0.05825559227546174,21.886079452635443
4,0.1,23,1.0,1.0,356.7523138142009,0.0504093078038666,18.93830399201852
4,0.1,25,1.0,1.0,359.2613320296627,0.043730891850567576,16.429285776556696
4,0.1,27,1.0,1.0,361.4074777884771,0.03801835696921644,14.283140017742312
4,0.1,29,1.0,1.0,363.25083498146165,0.03311177398413011,12.439782824757742
5,10.0,1,0.6,0.6,0.10925466173571774,0.0003022868226213489,3.3036230969951674e-5
5,10.0,3,0.6,0.6,0.10928769792539139,3.778677790958212e-10,4.129629971316717e-11
5,10.0,5,0.6,0.6,0.1092876979669648,2.535616287122328e-12,2.7711166694643907e-13
5,10.0,7,0.6,0.6,0.1092876979669799,2.6737748668693782e-12,2.922107000813412e-13
5,10.0,9,0.6,0.6,0.10928769796692261,2.1495849613585124e-12,2.349231920106831e-13
5,10.0,11,0.6,0.6,0.10928769796689108,1.861077338945555e-12,2.0339285811132868e-13
5,10.0,13,0.6,0.6,0.10928769796687554,1.718855271558886e-12,1.8784973576657649e-13
5,10.0,15,0.6,0.6,0.10928769796687998,1.7594901479550771e-12,1.9229062786507711e-13
5,10.0,17,0.6,0.6,0.10928769796686533,1.6253950558476464e-12,1.7763568394002505e-13
5,10.0,19,0.6,0.6,0.10928769796684268,1.4181571862270715e-12,1.5498713423767185e-13
5,10.0,21,0.6,0.6,0.10928769796686577,1.6294585434872655e-12,1.780797731498751e-13
5,10.0,23,0.6,0.6,0.10928769796685733,1.5522522783345022e-12,1.6964207816272392e-13
5,10.0,25,0.6,0.6,0.10928769796683957,1.3897127727497377e-12,1.5187850976872141e-13
5,10.0,27,0.6,0.6,0.1092876979671078,3.8440593070796834e-12,4.2010839251815923e-13
5,10.0,29,0.6,0.6,0.10928769796689153,1.865140826585174e-12,2.0383694732117874e-13
5,10.0,1,0.95,0.95,0.5579879859906103,0.000148770102437244,8.302428136541806e-5
5,10.0,3,0.95,0.95,0.5580710100125095,4.64934070228457e-10,2.594662262822567e-10
5,10.0,5,0.95,0.95,0.5580710102743396,4.23581734317259e-12,2.3638868640318833e-12
5,10.0,7,0.95,0.95,0.5580710102742126,4.008230689002505e-12,2.2368773500147654e-12
5,10.0,9,0.95,0.95,0.5580710102741944,3.975604630187912e-12,2.218669692410913e-12
5,10.0,11,0.95,0.95,0.5580710102744262,4.39099006192492e-12,2.4504842599526455e-12
5,10.0,13,0.95,0.95,0.558071010274872,5.189930624116407e-12,2.8963498266421084e-12
5,10.0,15,0.95,0.95,0.5580710102743849,4.31698461144304e-12,2.4091839634365897e-12
5,10.0,17,0.95,0.95,0.5580710102748476,5.146163959852929e-12,2.871924920100355e-12
5,10.0,19,0.95,0.95,0.5580710102741588,3.911944027622854e-12,2.183142555622908e-12
5,10.0,21,0.95,0.95,0.5580710102755098,6.3326384401592094e-12,3.5340619319867983e-12
5,10.0,23,0.95,0.95,0.5580710102779762,1.0752275773238407e-11,6.000533403494046e-12
5,10.0,25,0.95,0.95,0.5580710102769424,8.8997522385952e-12,4.9666937229631e-12
5,10.0,27,0.95,0.95,0.5580710102757709,6.800543869012391e-12,3.795186387378635e-12
5,10.0,29,0.95,0.95,0.5580710102729385,1.7252023295130894e-12,9.627854069549358e-13
5,10.0,1,1.0,1.0,0.6220927465984469,0.0001479078474759365,9.202601044888681e-5
5,10.0,3,1.0,1.0,0.6221847722862726,5.185328790460505e-10,3.2262326143950304e-10
5,10.0,5,1.0,1.0,0.6221847726077296,1.87432787880092e-12,1.1661782650662644e-12
5,10.0,7,1.0,1.0,0.6221847726077643,1.8186547734900016e-12,1.1315393066979595e-12
5,10.0,9,1.0,1.0,0.6221847726078553,1.6723344326087416e-12,1.0405010186786967e-12
5,10.0,11,1.0,1.0,0.6221847726074641,2.3011550195179613e-12,1.4317436125566019e-12
5,10.0,13,1.0,1.0,0.6221847726081307,1.2298046211629799e-12,7.651657085716579e-13
5,10.0,15,1.0,1.0,0.622184772608493,6.473782886795257e-13,4.027889133340068e-13
5,10.0,17,1.0,1.0,0.6221847726095477,1.0477963922619004e-12,6.519229600598919e-13
5,10.0,19,1.0,1.0,0.6221847726083145,9.343089083588744e-13,5.81312775693732e-13
5,10.0,21,1.0,1.0,0.6221847726075049,2.2354893055614933e-12,1.3908874052503961e-12
5,10.0,23,1.0,1.0,0.6221847726072269,2.6823016635696335e-12,1.6688872506165353e-12
5,10.0,25,1.0,1.0,0.6221847726096739,1.2505035962144752e-12,7.780442956573097e-13
5,10.0,27,1.0,1.0,0.6221847726015843,1.1751307767166164e-11,7.311484750971431e-12
5,10.0,29,1.0,1.0,0.6221847726051544,6.0134091313395855e-12,3.7414515929867775e-12
5,5.0,1,0.6,0.6,0.24898301890235608,0.004894877849667494,0.0012247363992408111
5,5.0,3,0.6,0.6,0.25020705485247996,2.799470048744675e-6,7.004491169304572e-7
5,5.0,5,0.6,0.6,0.25020775483441593,1.867172182655621e-9,4.671809605838462e-10
5,5.0,7,0.6,0.6,0.25020775529979256,7.211345057813596e-12,1.8043344596208044e-12
5,5.0,9,0.6,0.6,0.2502077553002122,5.534081686011024e-12,1.3846701563124952e-12
5,5.0,11,0.6,0.6,0.2502077553000843,6.0452476659889515e-12,1.5125678487493133e-12
5,5.0,13,0.6,0.6,0.2502077553000599,6.142866169109736e-12,1.5369927552910667e-12
5,5.0,15,0.6,0.6,0.2502077553000803,6.061221602863262e-12,1.5165646516379638e-12
5,5.0,17,0.6,0.6,0.25020775530007056,6.100269004111575e-12,1.5263346142546652e-12
5,5.0,19,0.6,0.6,0.25020775530006034,6.141091287234812e-12,1.5365486660812167e-12
5,5.0,21,0.6,0.6,0.25020775530007544,6.080745303487418e-12,1.5214496329463145e-12
5,5.0,23,0.6,0.6,0.25020775530006834,6.109143413486192e-12,1.5285550603039155e-12
5,5.0,25,0.6,0.6,0.25020775530006567,6.119792704735732e-12,1.531219595563016e-12
5,5.0,27,0.6,0.6,0.2502077553000768,6.0754206578626485e-12,1.5201173653167643e-12
5,5.0,29,0.6,0.6,0.2502077553005573,4.154998469195577e-12,1.0396128402589966e-12
5,5.0,1,0.95,0.95,1.2287671542105931,0.0026093999071628553,0.003214733423217986
5,5.0,3,0.95,0.95,1.2319772557835837,3.7596739642510277e-6,4.631850227365675e-6
5,5.0,5,0.95,0.95,1.2319818799091382,6.270118886381343e-9,7.724672901332497e-9
5,5.0,7,0.95,0.95,1.2319818876201687,1.1073556083520066e-11,1.3642420526593924e-11
5,5.0,9,0.95,0.95,1.2319818876334208,3.1685077465540814e-13,3.9035441545820504e-13
5,5.0,11,0.95,0.95,1.231981887633307,4.0913040868474204e-13,5.040412531798211e-13
5,5.0,13,0.95,0.95,1.2319818876336313,1.459892647729696e-13,1.7985612998927536e-13
5,5.0,15,0.95,0.95,1.2319818876334647,2.811645099331267e-13,3.4638958368304884e-13
5,5.0,17,0.95,0.95,1.2319818876336348,1.4310552620955293e-13,1.7630341631047486e-13
5,5.0,19,0.95,0.95,1.2319818876334012,3.327113367541999e-13,4.098943406916078e-13
5,5.0,21,0.95,0.95,1.2319818876341317,2.6025740534835573e-13,3.206324095117452e-13
5,5.0,23,0.95,0.95,1.2319818876350777,1.0280527978580478e-12,1.2665424264923786e-12
5,5.0,25,0.95,0.95,1.2319818876347508,7.627488500237129e-13,9.396927680427325e-13
5,5.0,27,0.95,0.95,1.2319818876338298,1.513962745793759e-14,1.865174681370263e-14
5,5.0,29,0.95,0.95,1.231981887633347,3.7668834984630434e-13,4.640732242933154e-13
5,5.0,1,1.0,1.0,1.3687363163974773,0.0026123811452683355,0.0035850264011765276
5,5.0,3,1.0,1.0,1.372315615559954,4.173394759027562e-6,5.727238699737569e-6
5,5.0,5,1.0,1.0,1.372321332218406,7.709745129677059e-9,1.0580247788993802e-8
5,5.0,7,1.0,1.0,1.372321342781809,1.2274638084743522e-11,1.6844747818822725e-11
5,5.0,9,1.0,1.0,1.372321342801782,2.279469317153077e-12,3.128164394183841e-12
5,5.0,11,1.0,1.0,1.3723213428015293,2.095338419728304e-12,2.8754776337791554e-12
5,5.0,13,1.0,1.0,1.3723213428016954,2.2163664612693674e-12,3.041566998263079e-12
5,5.0,15,1.0,1.0,1.372321342802164,2.5577690918196933e-12,3.510081114654895e-12
5,5.0,17,1.0,1.0,1.3723213428020413,2.4684542804150584e-12,3.3875124927362776e-12
5,5.0,19,1.0,1.0,1.3723213428015462,2.107635386515899e-12,2.892353023753458e-12
5,5.0,21,1.0,1.0,1.3723213428015821,2.1338473420368243e-12,2.928324249751313e-12
5,5.0,23,1.0,1.0,1.3723213428020946,2.507286807112726e-12,3.440803197918285e-12
5,5.0,25,1.0,1.0,1.3723213428035521,3.5693564122939294e-12,4.898303984646191e-12
5,5.0,27,1.0,1.0,1.3723213427993723,5.235919016402156e-13,7.185363415374013e-13
5,5.0,29,1.0,1.0,1.3723213428013485,1.963631433345382e-12,2.69473332537018e-12
5,1.0,1,0.6,0.6,7.76945502755321,0.04893127793880248,0.39972859433576247
5,1.0,3,0.6,0.6,8.144029211784357,0.0030791828497055166,0.02515441010461572
5,1.0,5,0.6,0.6,8.167179080959427,0.0002453783661043998,0.0020045409295459393
5,1.0,7,0.6,0.6,8.1690068621858,2.163737667731824e-5,0.0001767597031729906
5,1.0,9,0.6,0.6,8.169167112803095,2.020897881849344e-6,1.6509085877913776e-5
