i,H,M,γu,γd,energy,error_r,error_a
1,10.0,5,0.3,0.3,-0.003985555973564897,0.0,0.0
1,10.0,7,0.3,0.3,-0.003985555973564897,0.0,0.0
1,10.0,9,0.3,0.3,-0.003985555973564897,0.0,0.0
1,10.0,11,0.3,0.3,-0.003985555973564897,0.0,0.0
1,10.0,13,0.3,0.3,-0.003985555973564897,0.0,0.0
1,10.0,15,0.3,0.3,-0.003985555973564897,0.0,0.0
1,10.0,17,0.3,0.3,-0.003985555973564897,0.0,0.0
1,10.0,19,0.3,0.3,-0.003985555973564897,0.0,0.0
1,10.0,21,0.3,0.3,-0.003985555973564911,3.4820205511758027e-15,1.3877787807814457e-17
1,10.0,23,0.3,0.3,-0.003985555973564925,6.9640411023516055e-15,2.7755575615628914e-17
1,10.0,25,0.3,0.3,-0.003985555973564911,3.4820205511758027e-15,1.3877787807814457e-17
1,10.0,27,0.3,0.3,-0.003985555973564911,3.4820205511758027e-15,1.3877787807814457e-17
1,10.0,29,0.3,0.3,-0.003985555973564911,3.4820205511758027e-15,1.3877787807814457e-17
1,10.0,1,0.5,0.5,-0.0034910802659006562,0.00019154587894341867,6.685739754042075e-7
1,10.0,3,0.5,0.5,-0.0034904116925151135,1.6899481924952756e-10,5.898614929833457e-13
1,10.0,5,0.5,0.5,-0.0034904116919251965,1.5903897915445848e-14,5.551115123125783e-17
1,10.0,7,0.5,0.5,-0.0034904116919251965,1.5903897915445848e-14,5.551115123125783e-17
1,10.0,9,0.5,0.5,-0.0034904116919251965,1.5903897915445848e-14,5.551115123125783e-17
1,10.0,11,0.5,0.5,-0.0034904116919251826,1.987987239430731e-14,6.938893903907228e-17
1,10.0,13,0.5,0.5,-0.0034904116919251688,2.385584687316877e-14,8.326672684688674e-17
1,10.0,15,0.5,0.5,-0.0034904116919251688,2.385584687316877e-14,8.326672684688674e-17
1,10.0,17,0.5,0.5,-0.003490411691925141,3.1807795830891697e-14,1.1102230246251565e-16
1,10.0,19,0.5,0.5,-0.0034904116919251688,2.385584687316877e-14,8.326672684688674e-17
