i,H,rr,energy,error_r,error_a
2,5.0,2.0,-0.020558119647852344,6.176006128047034e-7,1.269671513412507e-8
2,5.0,3.0,-0.020558132320897343,1.1513757621326293e-9,2.367013529624984e-11
2,5.0,4.0,-0.020558132344543775,1.1529871088708463e-12,2.3703261575747092e-14
2,5.0,5.0,-0.02055813234459645,1.4091689635643395e-12,2.896988204881268e-14
2,5.0,6.0,-0.02055813234459705,1.438364919336391e-12,2.9570096371500654e-14
2,5.0,7.0,-0.02055813234460264,1.710410472541866e-12,3.516284485804988e-14
2,5.0,8.0,-0.02055813234461191,2.1613445408824546e-12,4.443320711366994e-14
2,5.0,9.0,-0.020558132344619007,2.5064643648931223e-12,5.152822613041508e-14
2,5.0,10.0,-0.020558132344621005,2.6036717089665426e-12,5.352662757474036e-14
2,1.0,0.0,0.16139399750377625,8.717769724162771,0.18230599711922013
2,1.0,1.0,-0.020826235695634382,0.0041011821627118285,8.576391980949505e-5
2,1.0,2.0,-0.02091184549836201,7.369791732084111e-6,1.5411708186724438e-7
2,1.0,3.0,-0.020911999328461623,1.3723329151227918e-8,2.8698225393308796e-10
2,1.0,4.0,-0.02091199961493171,2.4491521966318915e-11,5.121666979412964e-13
2,1.0,5.0,-0.0209119996154671,1.1105814041439542e-12,2.3224477896377493e-14
2,1.0,6.0,-0.02091199961548003,1.728750856166717e-12,3.615163723935666e-14
2,1.0,7.0,-0.020911999615485722,2.001004229964182e-12,4.184499968751254e-14
2,1.0,8.0,-0.02091199961548215,1.830120028250965e-12,3.827146932700032e-14
2,1.0,9.0,-0.020911999615489934,2.2024153181970412e-12,4.605690828718423e-14
2,1.0,10.0,-0.02091199961549542,2.464714272477231e-12,5.154210391822289e-14
2,0.5,0.0,0.4325504185823554,21.673292965877405,0.45347356901109004
2,0.5,1.0,-0.02080510063890414,0.005642065722015263,0.00011804978983053285
2,0.5,2.0,-0.020922939461241987,1.0082969742329844e-5,2.1096749268714743e-7
2,0.5,3.0,-0.0209231500360358,1.8768630219280722e-8,3.92698873419306e-10
2,0.5,4.0,-0.020923150428024326,3.39503579611624e-11,7.103484467307908e-13
2,0.5,5.0,-0.020923150428758676,1.1471328897321606e-12,2.4001634013615103e-14
2,0.5,6.0,-0.020923150428764,1.4016643996683947e-12,2.93272350848639e-14
2,0.5,7.0,-0.020923150428770215,1.6986454643562089e-12,3.5541014575812824e-14
2,0.5,8.0,-0.020923150428778847,2.111202074598131e-12,4.4172998592273416e-14
2,0.5,9.0,-0.020923150428779683,2.151164350750986e-12,4.500913530769424e-14
2,0.5,10.0,-0.02092315042878335,2.3264345826745034e-12,4.867634073590921e-14
2,0.1,0.0,2.6023494267556897,125.35534286491219,2.6232761466440553
2,0.1,1.0000000000000002,-0.020774145495579953,0.007290889045183848,0.00015257439278571622
2,0.1,2.0,-0.02092644858948074,1.2964233591195963e-5,2.7129888493029886e-7
2,0.1,3.0,-0.020926719383536154,2.412368100159905e-8,5.048295149967519e-10
2,0.1,4.0,-0.02092671988744337,4.407286165211908e-11,9.22300430472589e-13
2,0.1,5.0,-0.020926719888390306,1.1772768468850888e-12,2.4636542805822614e-14
2,0.1,6.0,-0.02092671988839648,1.4723835624822524e-12,3.081215838030005e-14
2,0.1,7.000000000000002,-0.020926719888400218,1.6509397044475024e-12,3.454875274755409e-14
2,0.1,8.000000000000002,-0.020926719888403826,1.8233616056952832e-12,3.815697757758585e-14
